synthetic_id,urbanism,woning,energy_label,inkomen,opleiding,huur_koop,DOI,values_1,values_2,values_3,att,attitude_ET,heating_system,hp_type,installation_year,ownership,satisf_hp,financial_benefits,subsidy_imp,satisf_hs,hs_age,satisf_mot_hs_1,satisf_mot_hs_2,satisf_mot_hs_3,satisf_mot_hs_4,satisf_mot_hs_5,intention,capability,capability_factor_1,capability_factor_2,capability_factor_3,capability_factor_4,capability_factor_5,motivation,opportunity_event_1,opportunity_event_2,opportunity_event_3,opportunity_event_4,opportunity_event_5,opportunity_event_6,info_source_1,info_source_2,info_source_3,info_source_4,info_source_5,exp_satisf_mot_hp_1,exp_satisf_mot_hp_2,exp_satisf_mot_hp_3,exp_satisf_mot_hp_4,exp_satisf_mot_hp_5,exp_satisf_mot_hp_6,exp_satisf_mot_hp_7,exp_satisf_mot_hp_8,exp_satisf_mot_hp_9,exp_satisf_mot_hp_10,exp_satisf_mot_hp_11,exp_satisf_mot_hp_12,exp_satisf_mot_hp_13,importance_mot_1,importance_mot_2,importance_mot_3,importance_mot_4,importance_mot_5,importance_mot_6,importance_mot_7,importance_mot_8,importance_mot_9,importance_mot_10,importance_mot_11,importance_mot_12,importance_mot_13,sensitivity_norms_1,sensitivity_norms_2,policy_awareness,policy_option_1,policy_option_2,policy_option_3,policy_option_4,policy_option_5,policy_option_6,policy_option_7,policy_option_8,price_1,pbt_1,ISDE_BAU,ISDE_laag,ISDE_hoog,hassle,normering,talk,subjectieve_norm,global_norm_1,media_freq,media_val,topics_sources_1,topics_sources_2,topics_sources_3,topics_sources_4,topics_sources_5,household_size,bouwjaar,insulation_option_1,insulation_option_2,insulation_option_3,insulation_option_4,insulation_option_5,insulation_option_6,improve_label,district_heating,id,opleiding_cat,woonsituatie,kinderen,werk_huidig,werk_uren,inkomen_cat,path_group
4635,2,4,1,2,7,3,3,5,5,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,35,3,3,2,2,2,2,2,2,3,1,1,1,1,0,0,3,3,,3,3,1,5,0,1,non_adopter
4636,3,5,1,2,4,3,5,4,3,3,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,17,3,3,2,2,2,2,2,2,4,0,1,1,0,0,0,4,2,,2,5,1,2,1,1,non_adopter
4637,4,5,1,1,5,3,5,5,3,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,35,2,6,2,2,2,2,2,1,6,1,1,0,0,0,0,4,3,,2,2,1,5,0,1,non_adopter
4638,1,3,3,4,11,3,2,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,9,3,4,2,2,2,2,1,1,1,0,0,0,0,0,1,4,2,,3,2,0,2,1,3,non_adopter
4639,2,5,4,3,2,3,3,4,4,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,64,5,4,3,2,1,2,3,2,5,0,1,1,0,0,0,4,2,,1,4,1,5,0,2,non_adopter
4640,1,5,1,2,7,3,2,4,4,4,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,30,2,3,3,3,3,2,2,1,1,1,1,1,0,0,0,4,1,,3,2,1,5,0,1,non_adopter
4641,3,3,2,6,2,2,4,3,3,3,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,80,3,4,1,1,1,1,1,2,3,1,1,0,0,0,0,3,3,,1,4,1,1,1,0,non_adopter
4642,4,3,2,3,4,2,3,4,5,4,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,32,2,2,2,2,3,3,2,3,4,1,0,0,0,0,0,4,3,,2,4,1,3,2,2,non_adopter
4643,5,4,2,1,3,3,5,4,4,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,22,3,3,1,1,1,2,3,2,3,1,0,1,0,0,0,4,3,,1,3,1,2,1,1,non_adopter
4644,3,3,2,6,2,3,4,4,3,4,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,16,2,4,1,3,3,3,1,2,2,0,1,0,0,0,0,4,3,,1,3,1,2,1,0,non_adopter
4645,2,4,1,1,3,3,3,5,5,3,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,41,3,6,3,3,3,1,3,2,7,1,1,1,0,0,0,4,3,,1,3,0,5,0,1,non_adopter
4646,2,5,3,2,5,3,3,4,4,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,30,3,3,3,3,2,2,3,1,4,0,0,0,0,1,0,3,3,,2,2,0,2,1,1,non_adopter
4647,1,5,1,2,3,3,2,4,3,3,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,40,3,3,2,2,1,3,3,1,7,1,1,0,0,0,0,4,2,,1,2,1,5,0,1,non_adopter
4648,2,3,2,2,10,3,3,4,4,3,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,19,2,3,3,3,3,3,3,5,2,1,1,1,0,0,0,4,1,,3,4,1,2,2,1,non_adopter
4649,3,7,2,6,7,3,2,4,5,2,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,25,3,5,1,3,2,2,2,2,4,1,1,0,0,0,0,2,3,,3,3,1,5,0,0,non_adopter
4650,2,4,4,3,2,3,5,5,2,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,29,1,6,3,3,3,3,3,1,2,1,0,0,0,0,0,4,3,,1,2,1,5,0,2,non_adopter
4651,3,3,4,3,1,3,5,4,4,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,25,2,3,1,3,2,2,3,2,4,1,1,1,1,0,0,4,3,,1,3,1,5,0,2,non_adopter
4652,5,10,3,3,4,1,3,2,5,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,15,5,4,1,1,1,1,1,5,4,1,0,1,0,0,0,3,2,,2,4,1,4,1,2,non_adopter
4653,3,3,4,3,1,3,5,4,4,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,25,2,3,1,3,2,2,3,2,4,1,1,1,1,0,0,4,3,,1,3,1,5,0,2,non_adopter
4654,1,7,2,2,3,3,3,4,4,3,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,50,2,3,3,3,3,3,3,2,4,1,1,1,0,0,0,4,3,,1,3,1,5,0,1,non_adopter
4655,3,3,4,3,5,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,30,2,3,1,3,3,3,1,3,6,1,1,0,0,0,0,4,4,,2,3,1,5,0,2,non_adopter
4656,1,3,2,2,7,3,3,3,5,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,27,2,3,1,1,3,1,1,1,1,1,1,1,0,0,0,4,2,,3,2,0,2,1,1,non_adopter
4657,2,3,2,5,4,2,2,3,2,5,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,2,3,1,1,1,1,1,3,4,1,1,0,0,0,0,4,4,,2,4,1,4,2,3,non_adopter
4658,3,3,2,1,4,3,4,5,5,3,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,13,3,3,1,2,3,3,2,3,3,1,1,0,0,0,0,4,3,,2,4,1,5,0,1,non_adopter
4659,2,3,4,3,5,3,4,2,3,4,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,9,2,6,3,3,3,3,3,2,4,0,0,0,0,1,0,4,3,,2,1,0,2,2,2,non_adopter
4660,3,3,2,6,7,3,3,5,2,2,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,20,5,4,2,2,3,3,3,2,3,1,1,0,0,0,0,4,3,,3,3,1,5,0,0,non_adopter
4661,2,3,4,3,5,3,4,2,3,4,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,9,2,6,3,3,3,3,3,2,4,0,0,0,0,1,0,4,3,,2,1,0,2,2,2,non_adopter
4662,3,4,2,2,2,3,4,3,4,5,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,29,3,4,3,3,3,2,1,6,2,1,1,0,0,0,0,4,2,,1,4,1,5,0,1,non_adopter
4663,2,5,3,3,10,2,3,4,3,2,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,31,2,4,3,3,3,2,3,2,1,0,0,0,0,0,1,1,3,,3,3,0,1,1,2,non_adopter
4664,1,5,3,4,2,3,3,5,5,5,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,47,1,3,3,3,3,3,3,3,1,0,1,0,0,0,0,4,2,,1,1,0,2,1,3,non_adopter
4665,2,4,4,2,3,3,5,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,3,3,3,3,3,3,3,2,2,1,1,0,0,0,0,4,3,,1,3,0,5,0,1,non_adopter
4666,4,4,2,3,4,3,3,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,18,3,3,2,2,1,2,2,2,2,1,1,0,0,0,0,4,2,,2,3,1,5,0,2,non_adopter
4667,1,5,5,4,11,3,5,4,3,2,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7,2,6,2,2,3,2,2,1,1,0,0,0,0,0,1,4,2,,3,2,0,3,1,3,non_adopter
4668,3,3,4,3,5,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,30,2,3,1,3,3,3,1,3,6,1,1,0,0,0,0,4,4,,2,3,1,5,0,2,non_adopter
4669,2,5,2,3,3,2,3,3,3,3,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,50,3,4,1,1,1,1,1,3,8,0,1,0,0,0,0,3,3,,1,4,1,1,2,2,non_adopter
4670,2,8,4,2,10,3,1,5,3,2,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,14,2,6,1,1,1,2,1,1,7,0,0,0,0,1,0,4,2,,3,2,0,5,0,1,non_adopter
4671,1,3,3,4,11,3,2,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,9,3,4,2,2,2,2,1,1,1,0,0,0,0,0,1,4,2,,3,2,0,2,1,3,non_adopter
4672,1,5,5,4,11,3,5,4,3,2,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7,2,6,2,2,3,2,2,1,1,0,0,0,0,0,1,4,2,,3,2,0,3,1,3,non_adopter
4673,4,3,2,6,4,3,5,2,3,4,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,40,3,3,3,3,3,3,3,2,4,1,1,1,0,0,0,4,3,,2,3,1,5,0,0,non_adopter
4674,2,4,1,1,3,3,3,5,5,3,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,41,3,6,3,3,3,1,3,2,7,1,1,1,0,0,0,4,3,,1,3,0,5,0,1,non_adopter
4675,3,4,1,4,7,1,2,3,4,3,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,30,3,3,3,3,2,2,2,4,7,1,1,1,0,0,0,4,4,,3,4,1,2,2,3,non_adopter
4676,2,5,3,3,11,2,2,4,4,4,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,52,1,6,3,3,3,3,3,2,1,0,0,0,0,1,0,4,2,,3,3,0,2,1,2,non_adopter
4677,2,5,3,6,7,3,4,3,5,4,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,15,1,6,3,3,3,3,3,1,2,0,0,0,0,0,1,4,2,,3,2,0,3,3,0,non_adopter
4678,3,3,4,2,4,3,4,3,2,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,20,1,6,3,3,3,3,3,2,4,0,0,0,0,1,0,4,3,,2,6,0,2,3,1,non_adopter
4679,4,5,1,2,5,3,3,2,3,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,40,2,3,1,3,3,2,3,3,8,1,1,0,0,0,0,4,2,,2,1,1,2,2,1,non_adopter
4680,3,13,1,1,3,3,5,3,3,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,25,2,1,2,3,2,2,2,1,5,0,0,0,1,0,0,4,3,,1,2,0,5,0,1,non_adopter
4681,2,2,4,5,7,2,1,5,4,3,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,15,2,3,1,3,1,2,3,2,1,1,0,1,0,0,0,4,3,,3,3,0,2,1,3,non_adopter
4682,1,5,1,3,4,3,3,5,4,3,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,19,1,6,3,3,3,3,3,3,2,0,0,0,0,1,0,4,3,,2,5,1,2,2,2,non_adopter
4683,3,5,4,6,3,3,1,4,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,56,5,3,1,1,1,2,1,1,6,1,1,0,0,0,0,4,3,,1,2,0,5,0,0,non_adopter
4684,1,3,2,2,7,3,5,5,4,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,22,2,2,2,2,3,2,3,2,5,0,0,0,0,1,0,4,3,,3,3,1,5,0,1,non_adopter
4685,2,5,4,3,2,3,3,4,4,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,64,5,4,3,2,1,2,3,2,5,0,1,1,0,0,0,4,2,,1,4,1,5,0,2,non_adopter
4686,3,5,4,2,7,3,4,4,3,2,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,20,2,4,3,1,3,2,3,1,6,0,0,0,0,1,0,4,3,,3,2,0,2,1,1,non_adopter
4687,2,5,3,1,6,3,5,4,3,4,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,34,3,3,3,3,3,3,3,1,2,0,0,0,0,1,0,4,3,,2,2,0,5,0,1,non_adopter
4688,2,8,1,1,5,3,3,5,1,2,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,2,3,2,2,3,2,2,5,7,1,1,0,0,0,0,4,3,,2,6,0,5,0,1,non_adopter
